sam_th,energy,polarization,scan,q,R,R_err
7.556,284.0,100.0,1.0,0.037850498910004894,0.01742415056160505,0.31272307830123425
7.556,284.2,100.0,8.0,0.03787715419092744,0.015886886565596912,0.1931214469171552
7.556,284.6,100.0,9.0,0.03793046475277252,0.013884016032247119,0.1757050799834794
7.556,285.0,100.0,2.0,0.03798377531461759,0.007330156536934424,0.16780776079761198
7.556,285.5,100.0,3.0,0.03805041351692394,0.0073708230654403895,0.09982448271425129
7.556,286.0,100.0,4.0,0.03811705171923029,0.01121874791087892,0.1497090883567348
7.556,286.5,100.0,5.0,0.03818368992153663,0.014040978128533426,0.13484674710328334
7.556,287.7,100.0,6.0,0.038343621607071866,0.00018932817516514503,0.0027452257101611473
7.556,288.6,100.0,7.0,0.03846357037122329,0.007565058912172752,0.12393542202586352
7.75,250.0,100.0,0.0,0.034169410072520515,0.007994663905111912,0.04355857582087051
7.778,284.0,100.0,1.0,0.038955828952172575,0.01672462853751589,0.3002966160627255
7.778,284.2,100.0,8.0,0.038983262634533264,0.016181702483044822,0.1967751613762973
7.778,284.6,100.0,9.0,0.039038129999254635,0.01663361803994729,0.21043099189181091
7.778,285.0,100.0,2.0,0.039092997363976006,0.008384752604256057,0.19194139139207989
7.778,285.5,100.0,3.0,0.039161581569877715,0.005080098478097941,0.06869698538194721
7.778,286.0,100.0,4.0,0.03923016577577943,0.009532542744794044,0.12714653319918662
7.778,286.5,100.0,5.0,0.03929874998168114,0.013601288846476902,0.13027509615183916
7.778,287.7,100.0,6.0,0.039463352075845254,0.0012898376875024363,0.01875141163865243
7.778,288.6,100.0,7.0,0.039586803646468334,0.006945248715128034,0.1137835320557373
7.999999999999999,250.0,100.0,0.0,0.035264589929902924,0.0020677570024339826,0.011270046704605678
7.999999999999999,284.0,100.0,1.0,0.040060574160369726,0.017056021341349197,0.306435320512345
7.999999999999999,284.2,100.0,8.0,0.04008878583231364,0.015819804384173262,0.1923267966281067
7.999999999999999,284.6,100.0,9.0,0.0401452091762015,0.01674505982579547,0.21185143029665043
7.999999999999999,285.0,100.0,2.0,0.04020163252008934,0.009738477912624437,0.22294723736264385
7.999999999999999,285.5,100.0,3.0,0.04027216169994914,0.002699937296264457,0.036386124856283564
7.999999999999999,286.0,100.0,4.0,0.040342690879808955,0.0067342202135627595,0.08993637411218584
7.999999999999999,286.5,100.0,5.0,0.040413220059668756,0.012558031465044679,0.12035343474397159
7.999999999999999,287.7,100.0,6.0,0.04058249009133229,0.0031891592383059253,0.04631538239491355
7.999999999999999,288.6,100.0,7.0,0.040709442615079944,0.006721240822169374,0.11011544350992752
8.266,284.0,100.0,1.0,0.04138348440375064,0.01594292186215904,0.2902091446866045
8.266,284.2,100.0,8.0,0.04141262770262652,0.015147803313076236,0.18150259767329474
8.266,284.6,100.0,9.0,0.04147091430037829,0.01568595080339219,0.20232451578286081
8.266,285.0,100.0,2.0,0.041529200898130045,0.010914210299346432,0.2500894841036071
8.266,285.5,100.0,3.0,0.04160205914531975,0.001489128535742952,0.0212913641223835
8.266,286.0,100.0,4.0,0.041674917392509454,0.004286957304233304,0.05385548925436117
8.266,286.5,100.0,5.0,0.041747775639699156,0.014055054354581455,0.13962671418780287
8.266,287.7,100.0,6.0,0.041922635432954436,0.005232173032087799,0.07633522218207935
8.266,288.6,100.0,7.0,0.04205378027789591,0.007336756509087094,0.12048952578883386
8.308000000000002,250.0,100.0,0.0,0.036612926200327016,0.006747779937379487,0.03552019461753559
8.534,284.0,100.0,1.0,0.04271543922582199,0.0116191998406585,0.21150439529555518
8.534,284.2,100.0,8.0,0.04274552052105143,0.011713326776855791,0.14035033288029508
8.534,284.6,100.0,9.0,0.04280568311151035,0.011064173814448401,0.14271073762781272
8.534,285.0,100.0,2.0,0.042865845701969246,0.010552379843696738,0.2417984589625739
8.534,285.5,100.0,3.0,0.04294104894004288,0.0016812845014710929,0.024038784869756986
8.534,286.0,100.0,4.0,0.04301625217811651,0.002625105414715721,0.03297824690583713
8.534,286.5,100.0,5.0,0.04309145541619014,0.009300029720280281,0.09238901244578757
8.534,287.7,100.0,6.0,0.04327194318756685,0.005678543343063861,0.08284757883673782
8.534,288.6,100.0,7.0,0.04340730901609939,0.008745464144797923,0.14362434221509507
8.616000000000001,250.0,100.0,0.0,0.03796020446126262,0.015437770665191664,0.08126415259200696
8.8,284.0,100.0,1.0,0.04403653003105442,0.0081576523286606,0.14849381596546796
8.8,284.2,100.0,8.0,0.04406754167192136,0.0072217772341959625,0.08653210638752581
8.8,284.6,100.0,9.0,0.04412956495365524,0.006180010983674677,0.07971258774663122
8.8,285.0,100.0,2.0,0.04419158823538912,0.01000902909257061,0.22934805666048724
8.8,285.5,100.0,3.0,0.044269117337556466,0.0025416556201403296,0.03634025806584327
8.8,286.0,100.0,4.0,0.04434664643972382,0.0027729472632065763,0.03483553040965969
8.8,286.5,100.0,5.0,0.04442417554189117,0.0070011934568354845,0.06955175078724868
8.8,287.7,100.0,6.0,0.0446102453870928,0.005530422711187664,0.08068656059925272
8.8,288.6,100.0,7.0,0.04474979777099404,0.008813345238023929,0.1447391346608712
8.924000000000001,250.0,100.0,0.0,0.03930638578019787,0.020841765145091583,0.10971068425419357
9.066,284.0,100.0,1.0,0.045356671696194444,0.004086888579381172,0.07439366819370732
9.066,284.2,100.0,8.0,0.045388613014290355,0.004150854197395238,0.049735978466262175
9.066,284.6,100.0,9.0,0.04545249565048219,0.0021483476917556832,0.027710364001249863
9.066,285.0,100.0,2.0,0.04551637828667401,0.007322528719519376,0.16778927467689617
9.066,285.5,100.0,3.0,0.04559623158191379,0.003691704263104243,0.05278350243868792
9.066,286.0,100.0,4.0,0.04567608487715357,0.002497112703290767,0.03137032090947222
9.066,286.5,100.0,5.0,0.045755938172393346,0.004170806169386693,0.04143391738331151
9.066,287.7,100.0,6.0,0.045947586080968814,0.0037308825598511004,0.05443202038519655
9.066,288.6,100.0,7.0,0.04609132201240042,0.008256533658881399,0.1355947718840066
9.23,250.0,100.0,0.0,0.040642700941971,0.023141962518630165,0.12181888267279291
9.334000000000001,284.0,100.0,1.0,0.046685750519583145,0.0016991539719713104,0.030929714462632527
9.334000000000001,284.2,100.0,8.0,0.04671862780868145,0.0013248399551137869,0.015874373886736858
9.334000000000001,284.6,100.0,9.0,0.04678438238687805,0.000233277094443056,0.00300891388529774
9.334000000000001,285.0,100.0,2.0,0.04685013696507464,0.0060006575900165395,0.13749976588406917
9.334000000000001,285.5,100.0,3.0,0.046932330187820386,0.004988676833119055,0.07132744581369795
9.334000000000001,286.0,100.0,4.0,0.04701452341056613,0.0021307021960742323,0.026767238645368757
9.334000000000001,286.5,100.0,5.0,0.04709671663331187,0.0011079669050798853,0.011006843124353077
9.334000000000001,287.7,100.0,6.0,0.04729398036790166,0.002291601911467656,0.03343351605383715
9.334000000000001,288.6,100.0,7.0,0.04744192816884401,0.006778312051413354,0.11131834669884061
9.538,250.0,100.0,0.0,0.04198657946058354,0.014198709640978895,0.0747417572069357
9.600000000000001,284.0,100.0,1.0,0.048003900892955934,0.0006553231733537039,0.011928853398177225
9.600000000000001,284.2,100.0,8.0,0.04803770645696506,0.00039076558769964156,0.004682195020818043
9.600000000000001,284.6,100.0,9.0,0.04810531758498331,0.000562836968704232,0.007259726782590096
9.600000000000001,285.0,100.0,2.0,0.04817292871300156,0.005995817048803835,0.1373888491597744
9.600000000000001,285.5,100.0,3.0,0.048257442623024366,0.0044600073314162575,0.06376859874913783
9.600000000000001,286.0,100.0,4.0,0.04834195653304718,0.0014117983926873702,0.01773591099020686
9.600000000000001,286.5,100.0,5.0,0.04842647044306999,0.00018823733510600166,0.0018700006364437884
9.600000000000001,287.7,100.0,6.0,0.04862930382712473,0.001272582174543115,0.018566443128494807
9.600000000000001,288.6,100.0,7.0,0.048781428865165795,0.005226144373317667,0.085827525619135
9.846,250.0,100.0,0.0,0.04332924468640395,0.0057625153713388045,0.030333779313494444
9.866000000000001,284.0,100.0,1.0,0.04932101661562175,0.0007875971702820753,0.01433663810945867
9.866000000000001,284.2,100.0,8.0,0.049355749725914444,0.001134044341859724,0.013588240464315952
9.866000000000001,284.6,100.0,9.0,0.04942521594649983,0.0024353640121437363,0.031412430823474835
9.866000000000001,285.0,100.0,2.0,0.04949468216708521,0.005997430562541403,0.137425821401206
9.866000000000001,285.5,100.0,3.0,0.049581514942816936,0.0026629159791474034,0.038074022744486305
9.866000000000001,286.0,100.0,4.0,0.04966834771854867,0.0004704473635619517,0.005910059544571194
9.866000000000001,286.5,100.0,5.0,0.0497551804942804,0.0008095180732537894,0.008041971648955152
9.866000000000001,287.7,100.0,6.0,0.049963579156036546,0.0017837238804752082,0.026023787419206076
9.866000000000001,288.6,100.0,7.0,0.05011987815235366,0.00421049392690519,0.06914777885312384
10.134,284.0,100.0,1.0,0.05064696033377777,0.002202299061239802,0.04008846887868786
10.134,284.2,100.0,8.0,0.05068262720725226,0.002798491158706904,0.03353182005159663
10.134,284.6,100.0,9.0,0.05075396095420125,0.0046166880470929405,0.059548138672384586
10.134,285.0,100.0,2.0,0.05082529470115023,0.0056408440265388075,0.12925495604482545
10.134,285.5,100.0,3.0,0.050914461884836455,0.0018323787583291134,0.026199110699494738
10.134,286.0,100.0,4.0,0.05100362906852269,0.0002742375029105072,0.0034451462524609966
10.134,286.5,100.0,5.0,0.05109279625220891,0.002613540478267957,0.02596361850841384
10.134,287.7,100.0,6.0,0.05130679749305586,0.0027088501999053475,0.03952099454654941
10.134,288.6,100.0,7.0,0.05146729842369108,0.0036275562912633035,0.059574355066201054
10.154000000000002,250.0,100.0,0.0,0.04467065782022396,0.0010768112353415453,0.0054845498063341835
10.4,284.0,100.0,1.0,0.05196191329926385,0.004352068308255833,0.07417238131309908
10.4,284.2,100.0,8.0,0.05199850619595347,0.004416092154283778,0.053290012291256364
10.4,284.6,100.0,9.0,0.05207169198933272,0.0060523720280064065,0.07921241488873487
10.4,285.0,100.0,2.0,0.052144877782711964,0.004782052757853398,0.11340310753103285
10.4,285.5,100.0,3.0,0.05223636002443602,0.0013655053849785082,0.020576988861275954
10.4,286.0,100.0,4.0,0.05232784226616008,0.0006130143192125366,0.007108122051666616
10.4,286.5,100.0,5.0,0.05241932450788413,0.004207010520475212,0.04202656870764214
10.4,287.7,100.0,6.0,0.05263888188802186,0.0036017574729721837,0.05498143180150632
10.4,288.6,100.0,7.0,0.05280354992312517,0.003931123391410622,0.0642968993532475
10.462000000000002,250.0,100.0,0.0,0.0460107800990172,0.00019122042424382277,0.0009745623117409204
10.666,284.0,100.0,1.0,0.05327574630513556,0.006324902777844048,0.1107558035906501
10.666,284.2,100.0,8.0,0.05331326443633636,0.0058549981319366146,0.07049470342624795
10.666,284.6,100.0,9.0,0.05338830069873797,0.0067411749350950135,0.08778099295563642
10.666,285.0,100.0,2.0,0.053463336961139564,0.004028725890035441,0.09442710461627121
10.666,285.5,100.0,3.0,0.053557132289141565,0.0016589658558228615,0.024733666744927406
10.666,286.0,100.0,4.0,0.053650927617143566,0.0018272355252380726,0.021801584833065366
10.666,286.5,100.0,5.0,0.05374472294514556,0.005636091547567267,0.05618399148804169
10.666,287.7,100.0,6.0,0.053969831732350364,0.004266698526969029,0.06424817102326444
10.666,288.6,100.0,7.0,0.054138663322753966,0.0042284674773704995,0.06925121320376287
10.770000000000001,250.0,100.0,0.0,0.04734957279705935,0.0017100222180989263,0.008768248216024009
10.934000000000001,284.0,100.0,1.0,0.054598296422703876,0.006812706874386093,0.11874506257551157
10.934000000000001,284.2,100.0,8.0,0.05463674592722691,0.006286382935645922,0.07568927553848061
10.934000000000001,284.6,100.0,9.0,0.054713644936272975,0.005802134793529538,0.07557598754917347
10.934000000000001,285.0,100.0,2.0,0.054790543945319035,0.0034590172403975734,0.08124650054591072
10.934000000000001,285.5,100.0,3.0,0.05488666770662661,0.0020703295230425378,0.030918803435800772
10.934000000000001,286.0,100.0,4.0,0.05498279146793419,0.002481578626907563,0.029501572692663094
10.934000000000001,286.5,100.0,5.0,0.055078915229241764,0.0064544022759000595,0.06438260395023955
10.934000000000001,287.7,100.0,6.0,0.055309612256379946,0.0036414762640998737,0.05483675346187807
10.934000000000001,288.6,100.0,7.0,0.0554826350267336,0.004044956687160631,0.0662439552314802
11.076,250.0,100.0,0.0,0.048678317149270116,0.0035563725328742273,0.018331053006555405
11.200000000000001,284.0,100.0,1.0,0.05590979562761716,0.006478415272850437,0.11287006787998483
11.200000000000001,284.2,100.0,8.0,0.055949168723129564,0.0056927081643855845,0.06852810698992742
11.200000000000001,284.6,100.0,9.0,0.05602791491415439,0.004551386235703743,0.059288206321036874
11.200000000000001,285.0,100.0,2.0,0.056106661105179194,0.002237039557012798,0.05254217660446297
11.200000000000001,285.5,100.0,3.0,0.05620509384396021,0.0030284095573217284,0.04495633465005211
11.200000000000001,286.0,100.0,4.0,0.05630352658274123,0.003193281560063851,0.03790234113356424
11.200000000000001,286.5,100.0,5.0,0.05640195932152224,0.00595106749224402,0.059315192899150944
11.200000000000001,287.7,100.0,6.0,0.05663819789459668,0.0024827278792268798,0.03734349396657502
11.200000000000001,288.6,100.0,7.0,0.05681537682440252,0.0030653454943679825,0.05020396907868077
11.384,250.0,100.0,0.0,0.050014343923834914,0.004208022333181688,0.02170334799003986
11.466000000000001,284.0,100.0,1.0,0.0572200897823471,0.005641785643458169,0.09833392760873427
11.466000000000001,284.2,100.0,8.0,0.057260385620221996,0.004548019094188985,0.05474516323087392
11.466000000000001,284.6,100.0,9.0,0.05734097729597179,0.0027785164077417626,0.036180482844156064
11.466000000000001,285.0,100.0,2.0,0.057421568971721564,0.001110147652750749,0.026023836437657752
11.466000000000001,285.5,100.0,3.0,0.057522308566408796,0.0031734165923623043,0.047050153633651434
11.466000000000001,286.0,100.0,4.0,0.057623048161096035,0.0032613146377864603,0.03855153050642815
11.466000000000001,286.5,100.0,5.0,0.05772378775578326,0.004659106119155842,0.04646095709078086
11.466000000000001,287.7,100.0,6.0,0.057965562783032616,0.0013608843250915593,0.020463743886151207
11.466000000000001,288.6,100.0,7.0,0.058146894053469636,0.0020046509118397215,0.03283274452413838
11.692,250.0,100.0,0.0,0.05134892542603493,0.002831977819361306,0.014645154277734405
11.734000000000002,284.0,100.0,1.0,0.058538988465561756,0.0036780901976604698,0.0640677114747546
11.734000000000002,284.2,100.0,8.0,0.05858021310532623,0.0032605565575505435,0.03924808520236056
11.734000000000002,284.6,100.0,9.0,0.0586626623848552,0.0018506556146573774,0.024122509878859496
11.734000000000002,285.0,100.0,2.0,0.05874511166438416,0.0005768311611806702,0.013217576311792075
11.734000000000002,285.5,100.0,3.0,0.05884817326379536,0.002494214065651649,0.036890659551126775
11.734000000000002,286.0,100.0,4.0,0.05895123486320656,0.0025808031325609483,0.03056205864391981
11.734000000000002,286.5,100.0,5.0,0.059054296462617756,0.00334133755432709,0.03331120304711785
11.734000000000002,287.7,100.0,6.0,0.05930164430120464,0.00044153644070136935,0.006642384023185111
11.734000000000002,288.6,100.0,7.0,0.05948715518014481,0.0011421854300360582,0.018708209309098632
12.0,250.0,100.0,0.0,0.05268202309025853,0.0010466551886058352,0.005401578411828102
12.0,284.0,100.0,1.0,0.059846778230533686,0.0026736112020738414,0.04659407385574068
12.0,284.2,100.0,8.0,0.0598889238490059,0.0019942971464400744,0.024011853693112824
12.0,284.6,100.0,9.0,0.05997321508595032,0.0011759677600067212,0.015321568043328937
12.0,285.0,100.0,2.0,0.06005750632289473,0.00033275243948812,0.007745684579917313
12.0,285.5,100.0,3.0,0.06016287036907524,0.0016483122353428362,0.024435532607065512
12.0,286.0,100.0,4.0,0.060268234415255764,0.0015356491794472128,0.01826185469846526
12.0,286.5,100.0,5.0,0.06037359846143628,0.0019227157339398691,0.019176388219145066
12.0,287.7,100.0,6.0,0.06062647217226952,1.2803647840145759e-05,0.00018679988154532157
12.0,288.6,100.0,7.0,0.060816127455394456,0.000750316472635233,0.012287617765728242
12.272,284.0,100.0,1.0,0.061182732916361456,0.0012724658947412249,0.0212343680252059
12.272,285.0,100.0,2.0,0.06139816507451766,0.00035338748977792865,0.008485129408549038
12.272,287.7,100.0,6.0,0.061979831901539405,8.118539863605177e-05,0.001259983514737071
12.272,288.6,100.0,7.0,0.062173720843879995,0.0007433261463008717,0.012140128043520746
12.276000000000002,284.2,100.0,8.0,0.06124546935468162,0.0010107815773643877,0.012226248995864702
12.276000000000002,284.6,100.0,9.0,0.0613316698745334,0.0006161691841359548,0.008102537739990248
12.276000000000002,285.5,100.0,3.0,0.061525621044199875,0.000947658157548187,0.014585639360012824
12.276000000000002,286.0,100.0,4.0,0.06163337169401459,0.0006692784562457246,0.007469260510743226
12.276000000000002,286.5,100.0,5.0,0.061741122343829294,0.0009717544370836536,0.009724649251005607
12.316,250.0,100.0,0.0,0.05404816413450461,0.0006209192248707769,0.0031360374533654437
12.546000000000001,284.0,100.0,1.0,0.062527116617197,0.0005823661405953899,0.00971827772039121
12.546000000000001,285.0,100.0,2.0,0.06274728252077869,0.0006752087767652363,0.016212327867750558
12.546000000000001,287.7,100.0,6.0,0.06334173046044922,0.0002629085293039583,0.004080295451793886
12.546000000000001,288.6,100.0,7.0,0.06353987977367274,0.0010283186574260087,0.01679467382227673
12.552000000000001,284.2,100.0,8.0,0.06260059369037212,0.0006059760325131822,0.007329787191364179
12.552000000000001,284.6,100.0,9.0,0.062688701492892,0.00041111223270768997,0.005406067792171071
12.552000000000001,286.0,100.0,4.0,0.06299707880171157,0.00027069051914159394,0.003020951871958312
12.552000000000001,286.5,100.0,5.0,0.06310721355486142,0.0005031435295295303,0.005035113976193205
12.632000000000001,250.0,100.0,0.0,0.05541266115250551,0.0009344416675633753,0.0047195254230916715
12.818000000000001,284.0,100.0,1.0,0.06386027303212999,0.0005230027208839203,0.00872764629632113
12.818000000000001,285.0,100.0,2.0,0.0640851331484403,0.00046964350493363066,0.011276533636633796
12.818000000000001,287.7,100.0,6.0,0.06469225546247816,0.0005517775058461891,0.008563492608881606
12.818000000000001,288.6,100.0,7.0,0.06489462956715746,0.0015539715112790392,0.025379724925315542
12.828000000000001,284.2,100.0,8.0,0.06395426541110598,0.0004068080075920982,0.0049206832670037615
12.828000000000001,284.6,100.0,9.0,0.0640442784517972,0.0003823603329942818,0.005027984372028945
12.828000000000001,285.5,100.0,3.0,0.06424680779335243,1.9370371144852877e-05,0.00029813413786189733
12.828000000000001,286.0,100.0,4.0,0.06435932409421645,0.00011248809049717091,0.0012553860720282168
12.828000000000001,286.5,100.0,5.0,0.06447184039508046,0.0003127300064875657,0.0031295865573644746
12.948,250.0,100.0,0.0,0.05677547263926388,0.002131172980789653,0.01076378056863637
13.090000000000002,284.0,100.0,1.0,0.06519199024259488,0.0006692126249880956,0.011167534803752996
13.090000000000002,285.0,100.0,2.0,0.06542153950401247,0.0005743509093122762,0.013790646053981661
13.090000000000002,287.7,100.0,6.0,0.06604132250983995,0.0003072772936748238,0.004768891093568798
13.090000000000002,288.6,100.0,7.0,0.06624791684511579,0.0015216019914969247,0.024851060466493873
13.104000000000001,284.2,100.0,8.0,0.06530645310561903,0.0005040044683231145,0.006096355793122419
13.104000000000001,284.6,100.0,9.0,0.06539836929577472,0.00012319390363314456,0.001619982432136741
13.104000000000001,285.5,100.0,3.0,0.06560518072362502,0.0003656530060728382,0.005627855187023816
13.104000000000001,286.0,100.0,4.0,0.06572007596131964,0.00034979173346380544,0.003903734771923359
13.264000000000001,250.0,100.0,0.0,0.058136557141052495,0.003768394972825602,0.019032794122801754
13.364,284.0,100.0,1.0,0.06653201395566617,0.0006862521250904618,0.011451882712513852
13.364,285.0,100.0,2.0,0.06676628161043964,0.00034568841592655766,0.008300268201391106
13.364,287.7,100.0,6.0,0.06739880427832802,0.00025771643985630384,0.003999715110735121
13.364,288.6,100.0,7.0,0.06760964516762415,0.0011864132685357554,0.019376701686376754
13.38,284.2,100.0,8.0,0.06665712539708309,0.00060304935619957,0.007294386592320986
13.38,284.6,100.0,9.0,0.0667509426038348,0.0003202642162521295,0.004211429207694219
13.38,285.5,100.0,3.0,0.06696203131902612,0.0006746849272607219,0.010384241355682087
13.38,286.0,100.0,4.0,0.06707930282746574,0.0005539653223799033,0.006182346478001971
13.38,286.5,100.0,5.0,0.06719657433590537,0.0009081756844747262,0.009088396875566182
13.578000000000001,250.0,100.0,0.0,0.059487275637293814,0.003726072227453244,0.01881903730983693
13.636000000000001,284.0,100.0,1.0,0.06786075161803136,0.0009052921505999125,0.015107129217068733
13.636000000000001,285.0,100.0,2.0,0.06809969792654555,0.00026831272372027917,0.006442413069453899
13.636000000000001,287.7,100.0,6.0,0.06874485295953388,9.133357346555822e-05,0.0014174814540792047
13.636000000000001,288.6,100.0,7.0,0.06895990463719666,0.0007189317255955101,0.011741714248466735
13.656,284.2,100.0,8.0,0.0680062509438342,0.0009733509276692422,0.011773493965996503
13.656,284.6,100.0,9.0,0.06810196699020131,0.0007181984949245074,0.009444208765633481
13.656,285.5,100.0,3.0,0.06831732809452731,0.000687201167077396,0.010576881875531312
13.656,286.0,100.0,4.0,0.06843697315248622,0.0006533554845315132,0.007291557459451561
13.656,286.5,100.0,5.0,0.0685566182104451,0.0010185509808821025,0.01019295683698894
13.894,250.0,100.0,0.0,0.06084479360325868,0.004106976935804465,0.020742848626520306
13.91,284.0,100.0,1.0,0.06919771306446817,0.0014700691297993113,0.024531886515513256
13.91,285.0,100.0,2.0,0.06944136698370927,0.0005758907240825504,0.01382761829541325
13.91,287.7,100.0,6.0,0.0700992325656602,0.00012012606949346031,0.0018643360726778174
13.91,288.6,100.0,7.0,0.07031852109297718,0.0005469979719702218,0.008933663173711071
13.932,284.2,100.0,8.0,0.06935379844009983,0.0013037572799165162,0.015770035279030606
13.932,284.6,100.0,9.0,0.06945141110504016,0.0013299750277153582,0.017488983760879793
13.932,285.5,100.0,3.0,0.06967103960115588,0.0004601208161177361,0.0070818324439810695
13.932,286.0,100.0,4.0,0.06979305543233129,0.0008143829565445866,0.009088651220094692
13.932,286.5,100.0,5.0,0.06991507126350668,0.0017524498815557085,0.017537311668203402
14.182,284.0,100.0,1.0,0.07052335051521681,0.0014755657427355587,0.024623611647371594
14.182,285.0,100.0,2.0,0.07077167217196054,0.0012272323719085365,0.029466876420974217
14.182,287.7,100.0,6.0,0.07144214064516859,0.0004913604650007552,0.007625830458379598
14.182,288.6,100.0,7.0,0.07166563013623795,0.0006152554375977238,0.010048455619487195
14.206000000000001,284.2,100.0,8.0,0.07068998930479178,0.0014206702968655516,0.017184196051334984
14.206000000000001,284.6,100.0,9.0,0.07078948260430594,0.0022294702236105223,0.02931721853685389
14.206000000000001,285.5,100.0,3.0,0.07101334252821273,0.0001057920270218888,0.0016282710606303624
14.206000000000001,286.0,100.0,4.0,0.0711377091526054,0.0008567586070743427,0.009561570630790254
14.206000000000001,286.5,100.0,5.0,0.07126207577699806,0.001885739347685084,0.018871180861383514
14.21,250.0,100.0,0.0,0.062200460804462746,0.0015124812688332107,0.007638993473848022
14.454,284.0,100.0,1.0,0.07184739859723357,0.001900179092060654,0.03170937808342842
14.454,285.0,100.0,2.0,0.07210038239511117,0.0015752305099905055,0.037822602984512704
14.454,287.7,100.0,6.0,0.07278343864938064,0.0008753390800613837,0.013585112953952896
14.454,288.6,100.0,7.0,0.07301112406747047,0.0009429381849572435,0.015400225539587696
14.482000000000001,284.2,100.0,8.0,0.07203429893026801,0.001955019777492961,0.023647600160852607
14.482000000000001,284.6,100.0,9.0,0.07213568429118325,0.0024439114756396913,0.03213709071208057
14.482000000000001,285.5,100.0,3.0,0.07236380135324251,4.9170942136934235e-05,0.0007568020422648163
14.482000000000001,286.0,100.0,4.0,0.07249053305438655,0.0003356665166205534,0.0037460949683581725
14.482000000000001,286.5,100.0,5.0,0.07261726475553057,0.0021436044407537784,0.021451717145526152
14.526000000000002,250.0,100.0,0.0,0.06355423600449224,0.0007785157635599516,0.003932000322694969
14.728000000000002,284.0,100.0,1.0,0.07317954514184273,0.0020713985850247542,0.03456661594081574
14.728000000000002,285.0,100.0,2.0,0.07343721959656753,0.0021191700775898665,0.05088304727022054
14.728000000000002,287.7,100.0,6.0,0.07413294062432449,0.001394076016695226,0.021635821574278714
14.728000000000002,288.6,100.0,7.0,0.07436484763357681,0.0010639720415338448,0.01737697090735567
14.758000000000001,284.2,100.0,8.0,0.07337693703645268,0.002092419528637282,0.02530956512645933
14.758000000000001,284.6,100.0,9.0,0.07348021210617325,0.002656156401996308,0.034928081514935275
14.758000000000001,285.5,100.0,3.0,0.07371258101304448,9.655385001434359e-05,0.0014860840102654577
14.758000000000001,286.0,100.0,4.0,0.07384167485019517,0.0006343506473242286,0.007079460269200219
14.758000000000001,286.5,100.0,5.0,0.07397076868734587,0.002660625566030435,0.02662570854376959
14.842,250.0,100.0,0.0,0.06490607802448392,9.021427303055234e-05,0.00045563952237237835
15.0,284.0,100.0,1.0,0.0745003127682033,0.002151374303247151,0.0359012166093546
15.0,285.0,100.0,2.0,0.07476263781316177,0.002251209194140879,0.05405341697297906
15.0,287.7,100.0,6.0,0.07547091543454962,0.0013272868660731253,0.02059926536884095
